id,word,full_def,short_def,example_sentence,hint_level
0,uns,,indescribably,,1
0,unsch,,inestimable,,1
0,unschl,,unbeatable,,1
0,Unschlitt,,tallow,,1
0,Unschuldsbeteuerung,,protestation of innocence,,1
0,Unschuldslamm,,little innocent,,1
0,Unschuldsmiene,,innocent expression,,1
0,Unschuldsvermutung,,assumption of innocence,,1
0,unser,,our,,1
0,unsr…,,s. auch unser1,,1
0,unst,,incredibly,,1
0,Unst,,immortality,,1
0,Unsympath,,unpleasant character,,1
0,unt,,lasting,,1
0,unten,,below,,1
0,untendurch,,through underneaths. auch durch,,1
0,untenerwähnt,,s. auch unten,,1
0,untenher,,down below,,1
0,untenstehend,,s. auch unten,,1
0,unter,,less than,,1
0,Unterabteilung,,subdivision,,1
0,Unterarm,,forearm,,1
0,Unterart,,subspecies,,1
0,Unterbau,,roadbed,,1
0,Unterbauch,,lower abdomen,,1
0,unterbelegt,,undersubscribed,,1
0,Unterbelegung,,undersubscription,,1
0,unterbelichten,,underexpose,,1
0,Unterbelichtung,,underexposure,,1
0,Unterbeschäftigung,,underemployment,,1
0,unterbesetzt,,understaffed,,1
0,Unterbett,,underblanket,,1
0,unterbewerten,,undervalue,,1
0,Unterbewertung,,undervaluation,,1
0,unterbewusstsein,,subconscious,,1
0,unterbezahlen,,underpay,,1
0,Unterbezahlung,,underpayment,,1
0,unterb,,stop,,1
0,Unterb,,ending,,1
0,unterbl,,mit sein,,1
0,Unterbodenschutz,,underseal,,1
0,Unterbodenwäsche,,underbody wash,,1
0,unter·br,,present,,1
0,Unter·br,,interruption,,1
0,unter·der·h,,s. auch Hand,,1
0,unter·d,,s. auch inzwischen,,1
0,unter·dr,,suppress,,1
0,Unter·dr,,oppressor,,1
0,Unterdr,,oppression,,1
0,unter·ein,,among ourselves/themselves etc.,,1
0,unterein,,usw. s. auch untereinander,,1
0,unterentwickelt,,underdeveloped,,1
0,unterernährt,,undernourished,,1
0,Unterernährung,,malnutrition,,1
0,unterf,,put ditto marks for,,1
0,Unterf,,underpass   subway,,1
0,unter·f,,line,,1
0,Unterfinanzierung,,underfunding,,1
0,Unter·f,,making too few demands,,1
0,unter·g,,subordinate,,1
0,Unterg,,subordinate,,1
0,unter|gehen,,come to an end,,1
0,untergeordnet,,subordinate,,1
0,untergeschoss,,basement,,1
0,Untergestell,,legs pl.,,1
0,Untergewicht,,underweight,,1
0,untergewichtig,,underweight,,1
0,untergl,,subdivide,,1
0,Untergl,,subdivision,,1
0,untergr,,undermine,,1
0,untergraben,,dig in,,1
0,Untergrenze,,lower limit,,1
0,Untergrund,,underground,,1
0,Untergrundbahn,,underground,,1
0,Untergrundbewegung,,underground movement,,1
0,unterhalb,,mit Gen.below,,1
0,Unterhalt,,upkeep,,1
0,unter|h,,enjoy oneself,,1
0,unterh,,entertaining,,1
0,Unterhaltsan·spruch,,maintenance claim,,1
0,unterhaltsberechtigt,,entitled to maintenance postpos.,,1
0,Unterhaltskosten,,maintenance sing.,,1
0,Unterhaltspflicht,,obligation to pay maintenance,,1
0,unterhaltspflichtig,,obliged to pay maintenance postpos.,,1
0,Unterhaltszahlung,,maintenance payment,,1
0,Unterh,,entertainment,,1
0,Unterhaltungselektronik,,"home electronics sing., no art.for entertainment purposes",,1
0,Unterhaltungskosten,,maintenance costs   running costs,,1
0,Unterhaltungslektüre,,light reading no art.,,1
0,Unterhaltungsliteratur,,popular fiction,,1
0,Unterhaltungsmusik,,light music,,1
0,Unterhaltungssendung,,entertainment programme,,1
0,Unterhaltungswert,,entertainment value,,1
0,unter·h,,undermine,,1
0,Unter·h,,negotiation,,1
0,unter·j,,subjugate,,1
0,Unter·j,,subjugation,,1
0,Unterkiefer,,lower jaw,,1
0,Unterklasse,,underclass,,1
0,Unterkleid,,slip,,1
0,Unterkleidung,,underwear,,1
0,unter|kommen,,find or get a job,,1
0,Unterkommen,,accommodation no indef. art.,,1
0,Unterkörper,,lower part of the body,,1
0,unter|kriechen,,find shelter,,1
0,unter|kriegen,,s. auch unterbringen,,1
0,unterk,,"dry, factual",,1
0,Unterk,,reduction of body temperature,,1
0,Unterkunft,,accommodation no indef. art.,,1
0,unter·l,,be subject to,,1
0,Unterl,,feeling of inferiority,,1
0,Unterlassungsklage,,application for a restrictive injunction,,1
0,Unterlassungssünde,,sin of omission,,1
0,Unterleib,,pudenda,,1
0,Unterleibs·schmerzen,,abdominal pain sing.,,1
0,Unterlid,,lower lid,,1
0,unter·m,,back up,,1
0,Unter·m,,accompaniment,,1
0,Unterm,,back-up,,1
0,unter|mengen,,mix in,,1
0,Untermensch,,inferior person,,1
0,Untermiete,,subtenancy,,1
0,Untermieter,,subtenant,,1
0,unterminieren,,undermine,,1
0,unter·n,,do,,1
0,Unter·n,,enterprise,,1
0,untern,,active,,1
0,Unternehmensberater,,management consultant,,1
0,Unternehmensform,,form or type of enterprise,,1
0,Unternehmensführung,,management,,1
0,Unternehmenskultur,,corporate culture,,1
0,Unternehmensphilosophie,,corporate philosophy,,1
0,Unternehmenspleite,,company bankruptcy,,1
0,Unternehmenspolitik,,management policy,,1
0,Unternehmenssprecher,,company spokesman/spokeswoman,,1
0,Untern,,spirit of enterprise,,1
0,Unteroffizier,,corporal,,1
0,unterordnen,,subordinate,,1
0,unterordnend,,subordinating,,1
0,Unterordnung,,suborder,,1
0,Unterpfand,,pledge,,1
0,unter|pflügen,,plough in or under,,1
0,Unterprima,,eighth year,,1
0,Unterprimaner,,pupil in the eighth year,,1
0,unterprivilegiert,,underprivileged,,1
0,Unterprivilegierte,,underprivileged person,,1
0,Unterpunkt,,dot underneath,,1
0,unter·qu,,cross under,,1
0,unter·r,,confer,,1
0,Unterr,,instruction   information,,1
0,Unterricht,,instruction   teaching   classes pl.,,1
0,-unterricht,,history/music etc. lesson,,1
0,unterr,,inform oneself,,1
0,Unterrichtseinheit,,teaching unit,,1
0,Unterrichtsfach,,subject,,1
0,unterrichtsfrei,,free,,1
0,Unterrichtsmethode,,teaching method,,1
0,Unterrichtsstoff,,subject matter,,1
0,Unterrichtsstunde,,lesson,,1
0,unter·s,,search,,1
0,untersch,,differ,,1
0,Untersch,,differentiation   distinction,,1
0,Unterscheidungsmerkmal,,distinguishing feature,,1
0,Unterscheidungsvermögen,,ability to distinguish,,1
0,Unterschenkel,,shank,,1
0,Unterschicht,,lower class,,1
0,unter|schieben,,push under,,1
0,unter·sch,,different,,1
0,unter·schl,,"embezzle, misappropriate    intercept",,1
0,Unterschl,,embezzlement,,1
0,unter·schn,,chop,,1
0,unter·schr,,fall below,,1
0,Unterschriftenaktion,,petition,,1
0,Unterschriftenliste,,list of signatures,,1
0,Unterschriftenmappe,,signature folder,,1
0,unterschriftsreif,,ready to be signed pred.,,1
0,Untersee·boot,,submarine,,1
0,Unterseite,,underside   wrong side,,1
0,Untersekunda,,sixth year,,1
0,Untersekundaner,,pupil in the sixth year,,1
0,unter|setzen,,put underneath,,1
0,Untersetzer,,mat   coaster   stand,,1
0,unters,,stocky,,1
0,unter·sp,,undermine and wash away,,1
0,unter|st,,dare,,1
0,unter·st,,support,,1
0,Unter·st,,allowance    benefit no art.,,1
0,unter·str,,emphasize,,1
0,Unter·str,,emphasizing,,1
0,Unterstrich,,underscore,,1
0,Unterstufe,,lower school,,1
0,Unterst,,person receiving  benefit/an allowance,,1
0,Unters,,study,,1
0,Untersuchungsausschuss,,investigating committee   committee of inquiry,,1
0,Untersuchungsergebnis,,results pl. of an/the investigation   results pl. of a/the test,,1
0,Untersuchungsgefängnis,,prison,,1
0,Untersuchungshaft,,imprisonment or detention while awaiting trial,,1
0,Untersuchungshäftling,,prisoner awaiting trial,,1
0,Untersuchungskommission,,s. auch Untersuchungsausschuss,,1
0,Untersuchungszimmer,,examination room,,1
0,unter·t,,tunnel under,,1
0,Unter·t,,division,,1
0,Untertertia,,fourth year,,1
0,Untertertianer,,pupil in the fourth year,,1
0,Untertitel,,caption,,1
0,Unterton,,undertone,,1
0,untertourig,,at low revs,,1
0,unter·tr,,play things down,,1
0,Untertr,,understatement,,1
0,untervermieten,,sublet,,1
0,Untervermietung,,subletting,,1
0,unterversichern,,under-insure,,1
0,Unterversicherung,,under-insurance,,1
0,unterversorgen,,under-supply,,1
0,Unterversorgung,,under-supply,,1
0,unter·w,,subject,,1
0,Unter·w,,instruction,,1
0,Unterwasserjagd,,underwater harpooning,,1
0,Unterwassermassage,,underwater massage,,1
0,unterw,,obsequiously,,1
0,Unterw,,obsequiousness,,1
0,unter·z,,sign,,1
0,Unter·z,,signatory,,1
0,Unterz,,signing,,1
0,untr,,unmistakable,,1
0,Untr,,intolerableness,,1
0,unüberb,,unparalleled,,1
0,unüberbr,,irreconcilable,,1
0,unüberh,,unmistakable,,1
0,unübersch,,s. auch unübersehbar,,1
0,unübers,,untranslatable,,1
0,unübertr,,unsurpassed,,1
0,unüberw,,"insuperable, insurmountable",,1
0,unumg,,necessary,,1
0,Unumg,,absolute necessity,,1
0,unumk,,irreversibly,,1
0,unumschränkt,,absolute,,1
0,unumstr,,undisputed,,1
0,unumwunden,,frankly,,1
0,unver,,incompatible,,1
0,Unver,,incompatibility,,1
0,unverb,,unconfirmed,,1
0,unverblümt,,bluntly,,1
0,unverbrüchlich,,inviolable,,1
0,Unverg,,immortality,,1
0,unvergl,,incomparable,,1
0,unverhofft,,unexpectedly,,1
0,unverk,,unmistakably,,1
0,unverm,,inevitable,,1
0,unverr,,unshakeably,,1
0,unverschuldeterm,,through no fault of one's own,,1
0,unvertr,,unjustifiable,,1
0,unverw,,indestructible,,1
0,Unverw,,indestructibility,,1
0,unverz,,interest-free,,1
0,unvorsichtigerw,,carelessly   without thinking,,1
0,unw,,steadfastly,,1
0,Unw,,uncertainty,,1
0,unweigerlich,,inevitably,,1
0,unwiderl,,irrefutably,,1
0,unwiderr,,irrevocably,,1
0,unwiderspr,,unchallenged,,1
0,unwiderst,,irresistible,,1
0,Unwiderst,,irresistibility,,1
0,unwiederbr,,irretrievably,,1
0,Unwiederbr,,irretrievability,,1
0,unz,,untameable,,1
0,Unze,,ounce,,1
0,unzerst,,indestructible,,1
0,Unzerst,,indestructibility,,1
0,unzertr,,inseparable,,1
0,unzukömmlich,,inadequate,,1
0,Update,,update,,1
0,up to date,,up to date,,1
0,Ur,,urine sample,,1
0,Uran,,uranium,,1
0,Uranus ,,Uranus no def. art.,,1
0,urban,,urban,,1
0,Urbanisation,,urbanization,,1
0,urbanis,,urbanize,,1
0,Urbanistik,,town planning and urban development no art.,,1
0,Urbanität,,urbanity,,1
0,urchig,,s. auch urig,,1
0,urcool,,well cool,,1
0,urgieren,,press,,1
0,Urgroßeltern,,great-grandparents,,1
0,Urgroßmutter,,great-grandmother,,1
0,Urgroßvater,,great-grandfather,,1
0,urig,,natural,,1
0,Urin,,urine,,1
0,Urinal,,urinal,,1
0,urin,,urinate,,1
0,Urlaubsanschrift,,holiday address,,1
0,Urlaubsanspruch,,holiday entitlement,,1
0,Urlaubsfoto,,holiday photo,,1
0,Urlaubsgeld,,holiday pay or money   holiday money,,1
0,Urlaubsgruß,,holiday greeting,,1
0,Urlaubslektüre,,holiday reading no indef. art.,,1
0,Urlaubsort,,holiday resort,,1
0,Urlaubspläne,,holiday plans,,1
0,Urlaubsreise,,holiday,,1
0,Urlaubsreisende,,holidaymaker,,1
0,Urlaubsschein,,pass,,1
0,Urlaubssperre,,holiday closure,,1
0,Urlaubstag,,day of holiday,,1
0,Urlaubsvertretung,,holiday replacement,,1
0,Urlaubszeit,,holiday,,1
0,Urne,,box   drum,,1
0,Urnenfeld,,urnfield,,1
0,Urnenfried·hof,,urn cemetery,,1
0,Urnengang,,election,,1
0,Urnengrab,,urn grave,,1
0,Urologe,,urologist,,1
0,urol,,urological,,1
0,urst,,really,,1
0,Urteilsbegründung,,opinion,,1
0,urteilsfähig,,competent or able to judge postpos.,,1
0,Urteilsfähigkeit,,competence or ability to judge,,1
0,Urteilsfindung,,reaching a/the verdict no art.,,1
0,Urteilskraft,,judgement,,1
0,Urteilsspruch,,judgement   sentence   verdict,,1
0,Urteilsverkündung,,pronouncement of judgement,,1
0,Urteilsvermögen,,competence or ability to judge,,1
0,urtümlich,,natural,,1
0,Uruguay,,Uruguay,,1
0,Uruguayer,,Uruguayan,,1
0,Ururenkel,,great-great-grandson,,1
0,Ururenkelin,,great-great-granddaughter,,1
0,Ururgroß·mutter,,great-great-grandmother,,1
0,Ururgroß·vater,,great-great-grandfather,,1
0,USA,,USA,,1
0,Usambaraveilchen,,African violet,,1
0,Usance,,practice,,1
0,User,,user,,1
0,usf.,,"= ""und so fort"" etc.",,1
0,Usurpator,,usurper,,1
0,usurp,,usurp,,1
0,Usus,,custom,,1
0,usw.,,"= ""und so weiter"" etc.",,1
0,Utensil,,piece of equipment,,1
0,Uterus,,uterus,,1
0,Utilitarismus,,utilitarianism no art.,,1
0,utilitar,,utilitarian,,1
0,Utopia,,Utopia,,1
0,Utopie,,utopia   utopian or futuristic work,,1
0,ut,,utopian,,1
0,Utop,,utopian dreamer,,1
0,utop,,utopian,,1
0,"u, U",,"u/Us. auch a, A, x, X",,1
0,u. U.,,"= ""unter Umständen""",,1
0,UV,,"= ""Ultraviolett"" UV",,1
0,UV-Filter,,UV filter,,1
0,UV-Schutz,,UV protection,,1
0,UV-Strahlen,,UV rays,,1
0,Uz,,joke,,1
0,u. Z.,,"= ""unserer Zeitrechnung"" AD",,1
0,V,,privilege,,1
0,v.,,"= ""von""  von",,1
0,Vabanquespiel,,dangerous or risky game,,1
0,Vademekum,,vade mecum,,1
0,vag,,s. auch vage,,1
0,Vagabund,,vagabond,,1
0,vagabund,,mit sein  wander or travel around,,1
0,Vagab,,s. auch Vagabund,,1
0,Vagant,,goliard,,1
0,Vag,,goliardic poetry or verse,,1
0,v,,pull forward   move  forward,,1
0,Vagina,,vagina,,1
0,vagin,,vaginal,,1
0,vakant,,vacant,,1
0,Vakanz,,vacancy,,1
0,Vakuum,,vacuum,,1
0,Valentinstag,,Valentine's Day,,1
0,Valenz,,valence,,1
0,Valet,,farewell,,1
0,valid,,validly   reliably,,1
0,Valuta,,foreign currency,,1
0,Vamp,,s. auch Vampir,,1
0,Vampir,,vampire,,1
0,Van,,MPV,,1
0,Vandale,,usw. s. auch Wandale,,1
0,Vanille,,vanilla,,1
0,Vanilleeis,,vanilla ice cream,,1
0,Vanillegeschmack,,vanilla flavour,,1
0,Vanillepudding,,vanilla pudding,,1
0,Vanillezucker,,vanilla sugar,,1
0,Vanillin,,vanillin,,1
0,variabel,,variably,,1
0,Variabilität,,variability,,1
0,Variable,,variable,,1
0,Variante,,variant,,1
0,Varianz,,variance,,1
0,Variation,,variation,,1
0,Varietät,,variety,,1
0,Varieté,,variety theatre   variety show,,1
0,vari,,vary,,1
0,Varioobjektiv,,zoom lens,,1
0,Vasall,,vassal,,1
0,Vasallenstaat,,vassal state,,1
0,Vasallentreue,,vassal's loyalty,,1
0,Väschen,,vase,,1
0,Vase,,vase,,1
0,Vasektomie,,vasectomy,,1
0,Vaseline,,Vaseline,,1
0,vasomotorisch,,vasomotor,,1
0,Vater,,Lord's Prayer,,1
0,Väterchen,,daddy,,1
0,Vaterfigur,,father figure,,1
0,Vaterhaus,,parental home,,1
0,Vaterland,,fatherland,,1
0,Vaterlandsliebe,,love of one's fatherland,,1
0,vaterlandslos,,unpatriotic,,1
0,Vaterlandsverräter,,traitor to one's fatherland,,1
0,väterlich,,in a fatherly way,,1
0,vaterlos,,fatherless,,1
0,Vatermord,,patricide,,1
0,Vatermörder,,choker,,1
0,Vatermörderin,,s. auch Vatermörder,,1
0,Vaterschaftsklage,,paternity suit,,1
0,Vaterschaftstest,,paternity test,,1
0,Vaterstadt,,home town,,1
0,Vaterstolz,,fatherly pride,,1
0,Vatertag,,Father's Day no def. art.,,1
0,Vatertier,,sire,,1
0,Vati,,dad,,1
0,Vatikan,,Vatican,,1
0,vatik,,Vatican,,1
0,Vatik,,Vatican City,,1
0,V-Ausschnitt,,V-neck,,1
0,VB,,"= ""Verhandlungsbasis""",,1
0,VCD,,"= ""Verkehrsklub Deutschland""",,1
0,v. Chr.,,"= ""vor Christus"" BC",,1
0,VCS,,"= ""Verkehrsklub der Schweiz""",,1
0,VEB,,"= ""Volkseigener Betrieb""",,1
0,Vegetarier,,vegetarian,,1
0,veget,,vegetate,,1
0,Vegetar,,vegetarianism no art.,,1
0,Vegetation,,vegetation no indef. art.,,1
0,vegetativ,,autonomic,,1
0,vehement ,,vehemently,,1
0,Vehemenz,,vehemence,,1
0,Vehikel,,vehicle,,1
0,Veilchen,,black eye,,1
0,veilchenblau,,violet,,1
0,Veilchenduft,,violet fragrance or scent,,1
0,Veilchenstrauß,,bunch or bouquet of violets,,1
0,Veitstanz,,St Vitus's dance,,1
0,Vektor,,vector,,1
0,velar ,,as a velar sound,,1
0,Vel,,velar sound,,1
0,Velo,,bicycle,,1
0,Velours,,suede,,1
0,Vene,,vein,,1
0,Venedig,,Venice,,1
0,venerisch,,venereal,,1
0,Venezianer,,Venetian,,1
0,venezi,,Venetian,,1
0,Venezolaner,,Venezuelan,,1
0,venezol,,Venezuelan,,1
0,Venezuela,,Venezuela,,1
0,Venia Legendi,,authorization to teach at university after habilitation,,1
0,ven,,venous,,1
0,Ventil,,pallet,,1
0,Ventilation,,ventilation,,1
0,Ventilator,,ventilator,,1
0,ventil,,consider,,1
0,Venus ,,Venus no def. art.,,1
0,ver,,s. auch verulken,,1
0,Ver,,condemnation,,1
0,verabsolut,,make absolute,,1
0,Verächter,,opponent,,1
0,verächtlich,,contemptuously,,1
0,verallgem,,generalize,,1
0,Verallgem,,generalization,,1
0,Veranda,,veranda,,1
0,verantwortungsbewusst,,responsible,,1
0,verantwortungsbewusstsein,,sense of responsibility,,1
0,verantwortungslos,,irresponsible,,1
0,Verantwortungslosigkeit,,irresponsibility,,1
0,verantwortungsvoll,,responsible,,1
0,-verarbeitend,,-processing,,1
0,-verarbeitung,,-processing,,1
0,verästeln,,branch out,,1
0,Verb,,serving,,1
0,Verba,,s. auch Verbum,,1
0,verb,,serve,,1
0,verbal,,verbally,,1
0,verbalis,,verbalize,,1
0,verballhornen,,corrupt,,1
0,Verbalphrase,,verbal phrase,,1
0,Verbalsubstantiv,,verbal noun,,1
0,Verbandkasten,,first-aid box,,1
0,Verbandmaterial,,dressing materials pl.,,1
0,Verbandpäckchen,,packet of dressings,,1
0,Verbandskasten,,usw. usw.s. auch Verbandkasten,,1
0,verbarrikad,,barricade oneself,,1
0,verbe,,make  a civil servant,,1
0,verbiestern,,confuse,,1
0,verbimsen,,bash,,1
0,Verbindungsfrau,,intermediary   contact,,1
0,Verbindungslinie,,communication line,,1
0,Verbindungsmann,,intermediary   contact,,1
0,Verbindungsoffizier,,liaison officer,,1
0,Verbindungsstraße,,link road,,1
0,Verbindungsstück,,connecting piece,,1
0,Verbindungsstudent,,member of a students' societys. auch Verbindung,,1
0,Verbindungstür,,connecting door,,1
0,verbl,,mit seinbleed to death,,1
0,Verbl,,astonishment,,1
0,verbleien,,lead,,1
0,Verblichene,,deceased,,1
0,verblüffen,,astonish,,1
0,verblümt,,oblique,,1
0,Verbotsschild,,prohibitive sign,,1
0,Verbotstafel,,sign,,1
0,verbrämen,,dress up,,1
0,verbr,,scald,,1
0,Verbr,,scald,,1
0,verbraucherfeindlich,,against the interests of consumers,,1
0,verbraucherfreundlich,,in a consumer-friendly way,,1
0,Verbraucherpreis,,consumer price,,1
0,Verbraucherschutz,,consumer protection,,1
0,Verbrecheralbum,,s. auch Verbrecherkartei,,1
0,Verbrecherbande,,gang or band of criminals,,1
0,Verbrecherjagd,,chase after a/the criminal/criminals,,1
0,Verbrecherkartei,,criminal records pl.,,1
0,Verbrechersyndikat,,criminal syndicate,,1
0,Verbrennungsanlage,,incineration plant,,1
0,Verbrennungsmotor,,internal-combustion engine,,1
0,Verbum,,verb,,1
0,verbünden,,form an alliance,,1
0,Verbundglas,,laminated glass,,1
0,Verbundnetz,,grid,,1
0,Verbundstein,,interlocking paving stone,,1
0,verchr,,chromium-plate,,1
0,Verdacht,,suspicion,,1
0,verdächtig,,suspiciously,,1
0,-verdächtig,,expected to …,,1
0,Verd,,bafflement,,1
0,verd,,darken,,1
0,verdarb,,s. auch verderben,,1
0,verdattert,,flabbergasted   dazed,,1
0,verdauen,,digest,,1
0,verdaulich,,digestible,,1
0,Verdauungsbeschwerden,,digestive trouble sing.,,1
0,Verdauungsspaziergang,,after-dinner walk,,1
0,Verdauungsstörung,,poor digestion no pl.,,1
0,Verdauungstrakt,,digestive or alimentary tract,,1
0,Verdienstaus·fall,,loss of earnings,,1
0,Verdienstkreuz,,national decoration awarded for service to the community,,1
0,Verdienstorden,,order of merit,,1
0,Verdikt,,verdict,,1
0,verdorben,,s. auch verderben,,1
0,verdorren,,mit seinwither,,1
0,verdr,,slip away,,1
0,Verdr,,moroseness,,1
0,verdrießen,,irritate,,1
0,verdross,,s. auch verdrießen,,1
0,Verdruss,,annoyance   dissatisfaction,,1
0,verdünnis,,clear off,,1
0,verdutzt,,taken aback pred.,,1
0,vereidigen,,swear in,,1
0,Vereinigungsfreiheit,,s. auch Koalitionsfreiheit,,1
0,Vereinigungsmenge,,union of sets,,1
0,Vereinsfreiheit,,freedom of association,,1
0,Vereinskamerad,,fellow club etc. member,,1
0,Vereinslokal,,club's etc. local pub  /meeting room,,1
0,Vereinsmeier,,enthusiasm for club life,,1
0,Vereinssport,,club sport,,1
0,verf,,use  as animal/bird food,,1
0,Verf,,enticement,,1
0,Verfahrensfrage,,question or matter of procedure,,1
0,Verfahrenstechnik,,process engineering no art.,,1
0,Verfahrensweise,,procedure,,1
0,Verfallsdatum,,use-by date      best-before date,,1
0,Verfallserscheinung,,symptom of decline    sign of deterioration,,1
0,verfänglich,,"awkward, embarrassing",,1
0,Verfassungsänderung,,constitutional amendment,,1
0,Verfassungsbeschwerde,,complaint about an infringement/infringements of the constitution,,1
0,Verfassungsbruch,,breach of the constitution,,1
0,verfassungsfeindlich,,anti-constitutional,,1
0,Verfassungsgericht,,constitutional court,,1
0,verfassungskonform,,in conformity with the constitution,,1
0,verfassungsmäßig,,constitutionally,,1
0,verfassungsrechtlich,,in terms of constitutional law,,1
0,Verfassungsrichter,,judge of the Constitutional Court,,1
0,Verfassungsschutz,,authorities responsible for the defence or protection of the constitution,,1
0,verfassungswidrig,,unconstitutional,,1
0,verfeinern,,improve,,1
0,verfl,,liquefy,,1
0,Verfl,,liquefaction,,1
0,verflixt ,,damned,,1
0,Verfolgungsjagd,,pursuit,,1
0,Verfolgungsrennen,,pursuit race,,1
0,Verfolgungswahn,,persecution mania,,1
0,verfr,,arrive or come or be too early,,1
0,verfranzen,,lose one's way,,1
0,Verfr,,piggishness,,1
0,Verg,,remuneration,,1
0,verg,,"remunerate, pay for",,1
0,vergällen,,denature,,1
0,vergalopp,,drop a clanger    fall over oneself,,1
0,vergangen,,former,,1
0,Vergangenheitsbewältigung,,coming to terms with the past,,1
0,Vergangenheitsform,,past tense,,1
0,vergänglich,,transient,,1
0,vergaß,,s. auch vergessen,,1
0,Vergegenw,,imagining,,1
0,Vergeltungsaktion,,retaliatory action,,1
0,Vergeltungsangriff,,retaliatory attack,,1
0,Vergeltungsmaßnahme,,retaliatory measure,,1
0,Vergeltungsschlag,,retaliatory strike,,1
0,verges,,socialize,,1
0,Verges,,socialization,,1
0,vergessen,,forget oneself,,1
0,vergesslich,,forgetful,,1
0,vergeuden,,waste,,1
0,vergew,,oppress,,1
0,Vergew,,ascertainment,,1
0,vergewissern,,make sure,,1
0,Vergil,,Virgil,,1
0,vergiss,,s. auch vergessen,,1
0,vergl,,smoulder and go out,,1
0,Vergl,,comparability,,1
0,Vergleichsantrag,,application for the initiation of composition proceedings,,1
0,Vergleichsform,,comparative/superlative form,,1
0,Vergleichsgruppe,,comparison group,,1
0,Vergleichskampf,,friendly match,,1
0,Vergleichsmaßstab,,standard or yardstick of comparison,,1
0,Vergleichsmiete,,benchmark rent,,1
0,Vergleichsmöglichkeit,,opportunity for comparison,,1
0,Vergleichspartikel,,comparative particle,,1
0,Vergleichsverfahren,,composition proceedings pl.,,1
0,Vergleichsverwalter,,administrator in composition proceedings,,1
0,vergleichsweise,,comparatively,,1
0,Vergleichswert,,comparable value or figure,,1
0,Vergleichszahl,,comparable figure,,1
0,Vergleichszeitraum,,comparable period,,1
0,vergnügen,,amuse,,1
0,Vergn,,entertainment,,1
0,vergn,,cheerfully,,1
0,Vergnügungsfahrt,,pleasure trip,,1
0,Vergnügungsindustrie,,entertainment industry,,1
0,Vergnügungslokal,,bar providing entertainment   nightclub,,1
0,Vergnügungspark,,amusement park,,1
0,Vergnügungsreise,,pleasure trip,,1
0,Vergnügungssteuer,,entertainment tax,,1
0,Vergnügungssucht,,craving for pleasure,,1
0,vergnügungssüchtig,,pleasure-hungry,,1
0,Vergnügungsviertel,,pleasure district,,1
0,vergöttern,,idolize,,1
0,vergr,,out of print pred.,,1
0,Vergr,,enlargement,,1
0,vergröbern,,become coarser,,1
0,vergrößern,,magnify,,1
0,Vergrößerungsapparat,,enlarger,,1
0,Vergrößerungsglas,,magnifying glass,,1
0,Vergrößerungsspiegel,,magnifying mirror,,1
0,verh.,,"= ""verheiratet"" m.",,1
0,verh,,smelt,,1
0,Verh,,prevention   contraception,,1
0,verhaltensauffällig,,displaying behavioural problems postpos.,,1
0,Verhaltensforschung,,behavioural research no art.,,1
0,verhaltensgestört,,with a behavioural disorder,,1
0,Verhaltenskodex,,code of conduct   code of good practice,,1
0,Verhaltensmaß·regel,,rule of conduct,,1
0,Verhaltensmuster,,behaviour pattern,,1
0,Verhaltensstörung,,behavioural disorder,,1
0,Verhaltenstherapie,,behavioural therapy,,1
0,Verhaltensweise,,behaviour,,1
0,Verhältnis,,Pl.  conditions,,1
0,Verhältnisgleichung,,proportion,,1
0,verhältnismäßig,,relatively,,1
0,Verhältniswahl,,proportional representation,,1
0,Verhältniswahl·recht,,proportional representation,,1
0,Verhältniswort,,preposition,,1
0,Verhandlungsbasis,,s. auch Verhandlungsgrundlage,,1
0,verhandlungsbereit,,ready or willing to negotiate pred.,,1
0,Verhandlungsbereitschaft,,readiness or willingness to negotiate,,1
0,Verhandlungsgegen·stand,,subject for/under negotiation,,1
0,Verhandlungsgrundlage,,basis for negotiation,,1
0,Verhandlungspartner,,opposite number,,1
0,Verhandlungstisch,,negotiating table,,1
0,Verhängnis,,undoing,,1
0,verhärmt,,careworn,,1
0,verhärten,,harden one's heart,,1
0,Verhau,,barrier    entanglement,,1
0,verheddern,,get muddled up,,1
0,verheeren,,devastate,,1
0,verheult,,red from crying,,1
0,verhohlen,,concealed,,1
0,verhöhnen,,mock,,1
0,verhohnepipeln,,send up,,1
0,verhökern,,flog,,1
0,Verhör,,interrogation,,1
0,verhunzen,,ruin,,1
0,Verhütungsmaßnahmen,,contraceptive precautions,,1
0,Verhütungsmittel,,contraceptive,,1
0,verhutzelt,,wizened,,1
0,verifizieren,,verify,,1
0,Verifiz,,verification,,1
0,veritabel,,veritable,,1
0,verj,,poke fun at,,1
0,verjähren,,mit seincome under the statute of limitations,,1
0,Verj,,tapering,,1
0,verjüngen,,taper,,1
0,verk,,close the gap,,1
0,Verk,,shortening,,1
0,verkalkul,,miscalculate,,1
0,verkannt,,s. auch verkennen,,1
0,verkatert,,hung-over,,1
0,Verkaufsausstellung,,exhibition and sale of works,,1
0,Verkaufsautomat,,vending machine,,1
0,Verkaufsförderung,,sales promotion,,1
0,Verkaufshit,,big seller   top seller   best seller,,1
0,Verkaufsleiter,,sales manager,,1
0,Verkaufspersonal,,sales staff,,1
0,Verkaufspreis,,retail price,,1
0,Verkaufsschlager,,big seller   best seller,,1
